pageid,title,wikidata,label
63445520,Domitien Ndihokubwayo,Q88305770,Domitien Ndihokubwayo
63721347,Évariste Ndayishimiye,Q27329764,Évariste Ndayishimiye
64398197,Alain-Guillaume Bunyoni,Q27231038,Alain-Guillaume Bunyoni
64401653,Prosper Bazombanza,Q96695249,Prosper Bazombanza
68067462,Albert Shingiro,Q107361984,Albert Shingiro
